Book_ID,Title,Author,GenRev_Similarity_Score
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.65
54,The Second Mountain,David  Brooks,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
54,The Second Mountain,David  Brooks,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
54,The Second Mountain,David  Brooks,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.65
54,The Second Mountain,David  Brooks,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
54,The Second Mountain,David  Brooks,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
54,The Second Mountain,David  Brooks,0.65
54,The Second Mountain,David  Brooks,0.65
99,What Happened,Hillary Rodham Clinton,0.65
99,What Happened,Hillary Rodham Clinton,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
99,What Happened,Hillary Rodham Clinton,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
99,What Happened,Hillary Rodham Clinton,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.65
99,What Happened,Hillary Rodham Clinton,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
99,What Happened,Hillary Rodham Clinton,0.65
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
99,What Happened,Hillary Rodham Clinton,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
54,The Second Mountain,David  Brooks,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
99,What Happened,Hillary Rodham Clinton,0.65
54,The Second Mountain,David  Brooks,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
54,The Second Mountain,David  Brooks,0.65
58,Educated,Tara Westover,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
99,What Happened,Hillary Rodham Clinton,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
54,The Second Mountain,David  Brooks,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
54,The Second Mountain,David  Brooks,0.65
99,What Happened,Hillary Rodham Clinton,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
54,The Second Mountain,David  Brooks,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
99,What Happened,Hillary Rodham Clinton,0.65
99,What Happened,Hillary Rodham Clinton,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
54,The Second Mountain,David  Brooks,0.65
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.65
99,What Happened,Hillary Rodham Clinton,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
58,Educated,Tara Westover,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
99,What Happened,Hillary Rodham Clinton,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
99,What Happened,Hillary Rodham Clinton,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.65
99,What Happened,Hillary Rodham Clinton,0.65
99,What Happened,Hillary Rodham Clinton,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.65
99,What Happened,Hillary Rodham Clinton,0.65
99,What Happened,Hillary Rodham Clinton,0.65
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.65
53,Life Will Be the Death of Me: . . . and You Too!,Chelsea Handler,0.65
100,Killing England: The Brutal Struggle for American Independence,Bill O'Reilly,0.65
52,The Right Side of History: How Reason and Moral Purpose Made the West Great,Ben Shapiro,0.65
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.65
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.65
100,Killing England: The Brutal Struggle for American Independence,Bill O'Reilly,0.65
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.65
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.65
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.65
100,Killing England: The Brutal Struggle for American Independence,Bill O'Reilly,0.65
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.65
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.65
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.65
100,Killing England: The Brutal Struggle for American Independence,Bill O'Reilly,0.65
100,Killing England: The Brutal Struggle for American Independence,Bill O'Reilly,0.65
100,Killing England: The Brutal Struggle for American Independence,Bill O'Reilly,0.65
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.65
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.65
79,Unhinged: An Insider's Account of the Trump White House,Omarosa Manigault Newman,0.65
100,Killing England: The Brutal Struggle for American Independence,Bill O'Reilly,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
53,Life Will Be the Death of Me: . . . and You Too!,Chelsea Handler,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
99,What Happened,Hillary Rodham Clinton,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
99,What Happened,Hillary Rodham Clinton,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.65
99,What Happened,Hillary Rodham Clinton,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
99,What Happened,Hillary Rodham Clinton,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
99,What Happened,Hillary Rodham Clinton,0.65
99,What Happened,Hillary Rodham Clinton,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
99,What Happened,Hillary Rodham Clinton,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
99,What Happened,Hillary Rodham Clinton,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
99,What Happened,Hillary Rodham Clinton,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
99,What Happened,Hillary Rodham Clinton,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.65
99,What Happened,Hillary Rodham Clinton,0.65
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.65
99,What Happened,Hillary Rodham Clinton,0.65
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.65
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.65
94,"Al Franken, Giant of the Senate",Al Franken,0.65
92,"Option B: Facing Adversity, Building Resilience, and Finding Joy",Sheryl Sandberg,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.65
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
96,Understanding Trump,Newt Gingrich,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.65
96,Understanding Trump,Newt Gingrich,0.65
96,Understanding Trump,Newt Gingrich,0.65
96,Understanding Trump,Newt Gingrich,0.65
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.65
56,Howard Stern Comes Again,Howard Stern,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
81,Fear: Trump in the White House,Bob Woodward,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
81,Fear: Trump in the White House,Bob Woodward,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
81,Fear: Trump in the White House,Bob Woodward,0.65
75,Calypso,David Sedaris,0.65
81,Fear: Trump in the White House,Bob Woodward,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.65
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.65
96,Understanding Trump,Newt Gingrich,0.65
96,Understanding Trump,Newt Gingrich,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
96,Understanding Trump,Newt Gingrich,0.65
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.65
81,Fear: Trump in the White House,Bob Woodward,0.65
96,Understanding Trump,Newt Gingrich,0.65
57,Unfreedom of the Press,Mark R. Levin,0.65
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.65
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.65
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.65
97,Rediscovering Americanism: And the Tyranny of Progressivism,Mark R. Levin,0.65
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.65
97,Rediscovering Americanism: And the Tyranny of Progressivism,Mark R. Levin,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
97,Rediscovering Americanism: And the Tyranny of Progressivism,Mark R. Levin,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
56,Howard Stern Comes Again,Howard Stern,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.65
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.65
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.65
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.65
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.65
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.65
55,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,0.65
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.65
56,Howard Stern Comes Again,Howard Stern,0.65
